Tech,Health,Finance,Consumer,Energy,Weapons
0.9631420440747852,0.9859879324048019,0.9862849215678954,0.9584372987932358,0.9946701989941609,0.9891946227997804
0.927794667788883,0.9831648410030647,0.9749151157935583,0.9409472699063763,1.0199621357639828,0.9903805879270234
0.9488781921861935,0.985918370722697,0.9956761539428726,0.9665917948036481,1.0175021034356704,0.9879769845301699
0.9664840728737133,0.9920713792252406,1.0046701404943597,0.9598439617045348,1.0009554338899362,1.0035808351190236
0.9701877852617693,1.000413485442024,1.0085906248132028,0.9572731897708945,1.006265583107778,1.0115406377127993
0.9478011523572334,0.9858394496956738,0.9857927266273309,0.8960371086144767,0.9998431495074989,0.9965915678844193
1.0263746715178332,0.9964642875278812,1.033526911993547,0.9691489284604352,1.038969630927864,1.0089165929328545
1.0480828353193377,0.9745853175771462,1.0356625668106463,1.0207359737837278,1.035683340487274,0.9514705337740954
1.0343800597908597,0.9857004066280782,1.0294061278295368,1.0049052797384748,1.0344560275397103,0.9408004089644736
1.0487304513617874,0.9752783267228204,1.0315673425010738,1.0182503104941538,1.0555126927606613,0.9662738456500859
1.046427432577773,0.9793155900082744,1.0291774273304828,1.0017554255462544,1.0554209002269306,0.9635724049817894
1.0491532111571371,0.986271216098977,1.027325679175688,0.9854776589804592,1.0618671244794429,0.9774076088137357
1.0473248583227102,0.997482231402057,1.030560363305616,0.9844630288802665,1.065928160169918,0.9840451220435863
1.0339252022435363,0.9886672147028364,1.0223405713326985,0.9943190428514252,1.0615369341277214,0.9944644009884216
1.048615682246826,1.0001747184920267,1.0357049350433865,0.9991495292992896,1.0787877560367651,0.9936896137714144
1.0596757612414238,1.003189821105771,1.0427893392493892,1.0138527579272656,1.0843376677734606,0.9942733683119502
1.0482655947978992,1.0110821102545227,1.0476652338833414,1.009047167147659,1.0890329937244492,1.000563452990327
1.0261651143089927,1.0103649641399424,1.0296476166950446,0.9969991173042941,1.0589794221221425,0.9965765413166379
1.0140294282404683,1.0047645907426337,1.0330227851673397,0.992198482472463,1.047977985388192,1.0012014544710819
1.0725689855794949,1.0252627599047264,1.0580960914610316,1.0287573233294611,1.0830079849622825,1.0094919850710187
1.0720155722781117,1.0263905713478174,1.041030535509446,1.0320251513555652,1.0734625305103689,1.0092237503434105
1.06968618435405,1.025041970587857,1.0348729317347904,1.033395908157829,1.0715204885354552,1.0327565558152638
1.0567056688267193,1.0229291387282606,1.0034992317235176,1.0019321568021664,1.0590209054593676,1.025143615359019
1.0315887875923213,1.0136895488985187,0.9825934594045441,0.9739823892551857,1.0289096364455743,1.0078085378910278
1.0181637958108236,1.021594437147656,0.9777994179828747,0.9754656872210216,1.0226472567293765,1.0122260696328464
1.0222093929071239,1.0352327899030163,0.9802565537367369,0.9929188582032107,1.0225861256582638,1.0169023890165507
1.0151204442149424,1.0264979752429417,0.9772566651582827,0.9855054854594608,1.0108391108368426,1.0042083553724
1.0322232149201205,1.0377238668680875,0.9950241503540385,1.0033477735020777,1.0257532760676427,1.014448062530397
1.0489877100770573,1.0415819991297006,0.9925098290330998,1.0129822493157872,1.04733356175937,1.0052680743872362
1.0419937618684267,1.0519623292961529,0.9865435837501183,1.0035100255240268,1.0510511664412183,1.0128837530498012
0.9996558211093602,1.034978381814241,0.9648491955940381,0.9702498589798548,1.0412156585826553,1.0014095245950347
0.9877747469519133,1.0146168423993809,0.9605603140489665,0.9589970367096403,1.022597849738697,1.0038643146434256
0.9706342814098646,1.0139232387731982,0.9628998689601399,0.9242912286714907,1.0253308927868803,1.00281570387727
0.9740217541088517,1.0118378030578954,0.966602281692107,0.9302028963357505,1.029878099321614,1.0061822360792425
0.9875293414877133,1.0226838124757527,0.9774059723474331,0.9733606171601862,1.0509228495123977,1.0184538603265811
0.9640422072174436,1.0210140061191346,0.9680601112881071,0.9638906784105205,1.0272591205835437,1.0037118801128566
