Tech,Health,Finance,Consumer,Energy,Weapons
0.9918941221982273,0.9928164811269311,0.9917421999398348,0.990515536531878,0.9895348802440608,0.9990059172149375
0.982629568371296,0.9825726862961499,0.9905853557453855,0.9964607400198553,0.9414530612230866,0.984132360665768
0.9768639064531884,0.983720652158106,0.9878067147135614,0.9895362923192097,0.9209831249225255,0.9812646479692213
0.9998049788759071,1.0023379137601989,1.0160698628534461,1.0159258309237074,0.9436761101141415,0.9979701751803342
1.0054456557166735,1.0015591616818857,1.0181165329045565,1.0180939808456948,0.9419319369793773,0.9986172137665296
1.001035093336668,1.0321134122201643,1.054559244633632,1.012457782968093,0.913095346306198,1.041113165822824
0.9739176727131447,1.0548413479889498,1.0805436686655008,0.9958813789820906,0.9082011422616181,1.0623603734439977
0.9739793014602791,1.0429426583065722,1.085767459551782,1.0063864089877281,0.9004449273890236,1.0698110426741716
0.9531598871856287,1.0491285583929033,1.1037755317099003,0.9944589621342224,0.9110070711567141,1.0828548223779586
0.9711406619224299,1.0465539231939702,1.105439143913474,1.0043282534550126,0.9190660994279943,1.0752079811384503
0.9866902599380136,1.0420785816930653,1.0959263593682183,1.0143308992771025,0.9099044392378846,1.0663507166313777
0.9949332914176571,1.0385319711335435,1.109472644797884,1.0257432780242959,0.8940248805597202,1.0643347705936692
0.9890821368166876,1.0291802944623538,1.1053893698565103,1.0203072558702786,0.87375877193681,1.0645738255823747
1.0006250370632945,1.0312942039920152,1.117047537479531,1.0282700756196812,0.8802500405227943,1.0673850350227707
1.0018556726121375,1.0261532961393707,1.1107657361893652,1.0337672338904307,0.8823566894341254,1.0719309938896808
0.9930545901102253,1.031012629068608,1.1153962164368099,1.030955235483783,0.883301624895535,1.0747978069488624
0.9957337123862632,1.0355537252872988,1.1232965261534276,1.0342287478104497,0.8955650303830517,1.0805103470828088
0.9983777903012812,1.0293141267331025,1.10591575992341,1.0253313397291368,0.9023190835835783,1.0799818173775062
1.001811521346201,1.043837460960977,1.108884593179727,1.02330821829606,0.8916300688828918,1.0862629196534497
0.9889130883430146,1.0441971751042813,1.1213133375890814,1.0123074695758432,0.8924411249230114,1.0776387109843972
0.9756418076743228,1.0428432134612127,1.1264547897369324,1.0124924377129891,0.8871371841049047,1.077561229213632
0.978256156808468,1.0460781787662599,1.1223107214904087,1.0082232693293134,0.890379798981842,1.0842749683076933
0.986473150069126,1.0388497195812174,1.1485258436843944,1.0310964244643384,0.9150672078899879,1.0758018115690486
0.9860598482870442,1.0382110570128598,1.155122057634545,1.027444587081646,0.9118543972243244,1.0750929429760092
1.0023043336713118,1.0357646300301724,1.1749797464455731,1.0448842636886189,0.9359906741282046,1.0820982746907448
1.0058901762329813,1.032482207446805,1.1863174931649114,1.0445573539310586,0.9308276930245861,1.0545844340254158
1.0221966728233576,1.0466022327454758,1.1897503213940115,1.0512937674928686,0.9356687734577992,1.0604231127550299
1.0213440894557857,1.0625671017463683,1.1747733511135139,1.0435072799678118,0.9466655920070866,1.0441822015064406
1.0344049472012384,1.0712267904133732,1.1784038745982406,1.0544415915538357,0.9556840686311684,1.0412123512317473
1.033182637954385,1.0668325104876133,1.178960045353397,1.0491855229689215,0.9305660069544985,1.0395907127088544
1.03485379045865,1.0705479515808922,1.1951821782474066,1.0433946312971458,0.9349682082501221,1.0335449221277193
1.030709043065966,1.0788738778334082,1.1759079024937988,1.0378102352019576,0.9648351790412717,1.0335733882621176
1.04145058899841,1.0739341074286128,1.1738047582056907,1.0457194023850627,0.96182922566953,1.046504348148198
1.0429070790510782,1.073152230694491,1.1841484862507181,1.0550680935444434,0.9574054365043576,1.0505032456159153
1.0424221844439827,1.0665939245519387,1.1826533963635424,1.058582056423007,0.9432454096047178,1.04536352202263
1.0387480962007047,1.066887302312083,1.180511019177719,1.0550839302869022,0.9411709427015366,1.04650717323353
1.037153133236008,1.0732201169674231,1.1835459571530307,1.04999293916292,0.9409132602061151,1.0415882200125672
1.040285182926305,1.0727608186676527,1.1850926841994438,1.05085362264438,0.9542765964670562,1.0447628645309432
1.0343699322890374,1.0656449000952022,1.1770922900525174,1.0464434836795766,0.9399623059538893,1.0385807645239522
1.0327961389026352,1.067505591891795,1.1686771686841348,1.0444332228988915,0.9419790066406437,1.0421277367378865
1.0211281310416442,1.0643237670139534,1.1707203778458766,1.0347805289036638,0.9351576393351629,1.038229733162723
